0.3198165225	3 36 760 350 3 21
0.3197843783	3 4 11 3 12 37
0.3195585261	38 3 16 426 3
0.3194186148	3 867 37
0.3193548212	10122 30 5333
0.3190022832	9 3 303 3 4 3 21 38
0.3187597065	280 25 995 6521 2 3 3634 48 3 436 2695 350 3 1339
0.3187568047	483 69 3 840
0.3183687503	3 136 147
0.3182447167	92 558 3
0.3180841287	3 919 3 45
0.3171655353	3 1822 3
0.3171175789	3 436 37
0.3170811811	3 372 3 98 37
0.3167910443	3 70 37
0.3167130081	4 3 358
0.3165485962	3 280 3 1937
0.3164860443	3 136 904
0.3161678429	3 789 19 3 789
0.3160491790	3 1299 3
0.3159674802	483 3 21 26 3 36
0.3158589426	3 295 62
0.3156674835	189 38 3
0.3156412174	4548 23 3 21
0.3155873413	3 3816 3 4401 189 3 21
0.3154201255	3 1023 76
0.3153897303	3 140 25 3 21
0.3150289644	3 1587 37
0.3149299652	28341 3 136 28342
0.3148758377	3 36 3 1153
0.3144874592	3 829 37
0.3143621866	38 3 16 483 69 3 840
0.3142161292	23 3 21 3 1023
0.3138969060	3 517 3 539
0.3135645057	37 3 4 11 3 12 37 3 21
0.3134867060	21 3 36 9 26599 14712 26612 3 4 3 21 38 3 16
0.3133974449	3 517 1179
0.3133473190	26612 3 4 3 21
0.3125208514	48 3 21 426 3
0.3124743321	3 53 37 3 39
0.3124162048	624 2538 3 867 19 3 372 3 45 26753 3 21 114 3691 923 30 26754 74 3 3223
0.3121415342	3 372 19 27 3 98
0.3118732632	136 3 45
0.3117088866	3 16 426
0.3116820255	26 3 3102 3
0.3116608707	3 967 25 3 98
0.3115934443	158 9 3 1491
0.3115194381	3 45 62
0.3112479989	5934 5935
0.3110244887	3 136 904 38 3
0.3108496220	3 789 3
0.3104204068	4 3 12 3 21 9 3 303 770 26993 3 867 1481 23 3 109 139 5377 30 2900
0.3103935818	3 685 189
0.3103420443	25 3 4 159 3 303 762 3 867 25 23 785 788 26 2458 457 3066 33 3 624
0.3103346576	3 2771 37 3
0.3102882338	312 3 229 3 16
0.3101281211	3 4 3 36
0.3096488922	9 3 303 3 12
0.3096130548	3 15 38
0.3095028267	199 430 3 36 37 9 3 303 3 4 3 21 38 1557 3 136
0.3094516848	3 136 3 36 760
0.3091787115	3 21 31748 1013 501 31756
0.3090281095	3 271 3 979
0.3088911491	3 1815 3 295 92
0.3084407815	3 771 48 3 21
0.3082964200	1179 426 3
0.3077017737	2385 3 1507
0.3075598088	3 663 3 369
0.3073059153	3 2873 37
0.3072523233	23 5332 25 27054 9824 16297 27055 3 4 3 21 3 4758 3 967 27056 3 21 30 3
0.3070906348	38 3 16 3 3223 1613
0.3066766995	3 136 157 1238
0.3065054554	3 21 3 12 3 806
0.3059917866	23 3 5103 3 436
0.3058314647	38 3 50
0.3056808332	813 8675 3 10192
0.3047576199	3 4 3 21 762 26 3 36 76 3 21 10484 3 624 2538 3 867 19 3 372
0.3047157190	23 1248 3 21
0.3044013002	23 27 3 98
0.3042674974	3 15 530 531 3
0.3039928285	37 2 3 136
0.3038520550	3 4401 189 3 21
0.3037636709	38 3 151 152
0.3034568870	3 36 3 812
0.3033899443	3 36 139 3 140
0.3032713411	3 7204 3
0.3029276379	14 3 15 3 303 3 4 3
0.3026401868	3 36 760 48 3 21
0.3025627747	3 36 74 1939
0.3024517431	37 3 4 11 3 12
0.3023989030	3 303 3 4 3
0.3021633216	3 1631 37
0.3020283039	3 21 19 3 21
0.3019480292	3 1631 9 3 303 3 4 3 21 762 26 3 136 3 36 760 1014 770 3 21
0.3018942529	3 21 483 3
0.3018936815	36 3 812
0.3012060042	3 2320 37
0.3007016175	3 840 189
0.3006180864	3 356 19 3 1147
0.3005557802	3 4 11 3
0.3004832703	426 608 25 3 136
0.3002060042	3 792 37
0.3000671118	21 38 1557 3 136 3 36 760 350 3 21 19 95 788 756 26 6569 11000
0.2999582678	3 136 157 815
0.2999195260	3 21 38 3 16 426
0.2998190554	3 36 95 788
0.2995588742	3 136 281 1144
0.2989458669	1072 350 3 136 148
0.2986526306	3 98 19 3 372 3 45
0.2985781927	3 5999 3
0.2984173890	3 4 3 109
0.2983513356	3 1561 3
0.2982617845	3 53 3 1507
0.2981036840	1548 156 3 136 157
0.2980158240	3 4 38
0.2977963768	3 50 37 3 303
0.2970583410	36 9 3 303 3 4 3 21 3 771
0.2970311899	3 12 3 3629
0.2968630076	3 942 139
0.2962024029	3 45 26753 3 21 114 3691 923 30 26754 74 3 3223 795 2325 661 3 514 138 3
0.2957886357	199 430 3 36 9 26599 14712 26612 3 4 3 21
0.2952056272	23 3 789 3 77
0.2951444839	9 3 136 3 1491 3 3614 64 3 436 11648 33 23 3 15 38 3 16 3 3223
0.2951187931	14 3 15 38 3
0.2943135199	3 3608 3
0.2942732744	3066 33 3 624
0.2942595063	36 450 3 136 48 23 758
0.2941958404	3 36 76 23 3
0.2939484994	3 1937 37
0.2938992647	3 36 760
0.2936249223	3 372 19 27
0.2928534425	9 852 3 12
0.2927806166	3 4 3 12 3
0.2927799861	987 3 303 3 4 3 21
0.2927099313	26 3 280 3 2075
0.2926943041	11 3 12 48 3 21
0.2924439399	1555 38 3 36
0.2923094367	2955 25 3 136
0.2920788380	3 136 1557
0.2920274902	199 430 3 36 37 9 3 303 3 4 3 21
0.2918592220	45 3 68
0.2915208365	136 3 136
0.2910763237	3 843 37
0.2910477039	2252 143 3 50 9 3 4
0.2909283197	3 1594 3
0.2906204064	483 3 21 26 3 36 9
0.2904957428	3 39 38
0.2903088279	3 15 92
0.2902814842	3 16 92 23 3
0.2902131354	33 3 21 3 36
0.2899746455	2011 86 1305 1063 138 2949
0.2898382025	3 36 450 3 136
0.2895896555	760 26 3 77
0.2895005613	6299 26 3 436
0.2894016397	3 36 3 2399
0.2893864504	3 4 14 3 15
0.2889710222	3 1118 25 3 12
0.2887440603	3 136 157 1072
0.2883237085	3 136 383
0.2877721697	3235 283 23 152 95 915 30 2807 114 3 45 565 3 765 9 155 7304 26592
0.2875665557	31486 3 12 37
0.2875146556	3 229 92
0.2875073822	9804 26747
0.2874106158	1631 199 430 3 36 9 26599 14712 26612 3 4 3 21 38 1557 3 136 3 36 760
0.2872761042	3 136 38 3
0.2871977633	38 3 16 483
0.2871922499	3 50 37 3
0.2868691894	3 98 37
0.2866809270	3 840 2570 33 3 4 3 539 312 3 229
0.2864684108	3 4 3 36 14 3 15
0.2864483220	37 3 4
0.2863495173	3 136 157 815 9
0.2863221522	312 3 229 37
0.2862981196	9 1377 3 4 3 12
0.2862506116	3234 25 3870
0.2857823052	30644 30644 30644 30644 30644 30644 30644 30644 30644 30644 30644 30644 30644 30644 30644 30644 30644 30644
0.2857823052	20585 20585 20585 20585 20585 20585 20585 20585 20585 20585 20585 20585 20585 20585 20585 20585 20585 20585
0.2855827897	19 3 253 3 98
0.2854907394	770 3 21 3 36
0.2853503654	9798 1645
0.2853078467	3 136 137
0.2850036621	3 22102 3
0.2846102185	3 12 3 806
0.2845551837	2011 3 840 1063
0.2843191930	852 3 12 3 21
0.2842329483	23 3 20 3 2573
0.2840130744	15627 15627 15627 15627 15627 15627 15627 15627 15627 15627 15627 15627 15627 15627 15627 15627
0.2840130744	6722 6722 6722 6722 6722 6722 6722 6722 6722 6722 6722 6722 6722
0.2836082089	30674 27082 30674 27082 30674 27082 30674 27082 30674 27082
0.2836082089	30674 27082 30674 27082 30674 27082 30674 27082 30674 27082 30674 27082
0.2828687938	26753 3 21 114
0.2825385337	3 136 281 820
0.2823296252	3 624 9 3 4
0.2822267139	1013 501 2949 2 724 31752
0.2821711911	430 3 36 9 3 303 3 4 3 21
0.2821157930	3 21 38
0.2820323666	3 4 9 3 21
0.2816150277	3 4 3 539
0.2816019851	3 1153 3
0.2815875059	783 3 385
0.2815102574	3 20 62
0.2813375880	23 3 942 139 3
0.2813147905	143 3 50 9 3 4
0.2813087054	3 765 37
0.2811615205	92 74 3 136
0.2811173561	3 21 3 16
0.2811020114	3 1107 3 136
0.2807954334	3 517 92
0.2807527928	3 303 762 3 867
0.2806915422	30674 32662 30674 32662 30674 32662 30674 32662 30674 32662 30674 32662
0.2806915422	30674 30675 30674 30675 30674 30675 30674 30675 30674 30675 30674 30675
0.2806915422	30674 32669 30674 32669 30674 32669 30674 32669 30674 32669 30674 32669
0.2805232301	3 36 37 159
0.2803412606	3 935 37
0.2802799067	760 3 4 3 21
0.2802472372	3 303 3 2934
0.2801725116	0 783 3 385
0.2800901611	3 4 1467 3 21
0.2798990005	3 136 383 37
0.2797403336	3 12 37 3 21
0.2795357697	3 36 3803
0.2795279946	1179 38 3
0.2791958720	3 98 3 517
0.2789496351	38 3 151
0.2789286720	3 109 92
0.2788224393	8634 493 430 3 25582
0.2784255785	426 3 136 3 36
0.2784124604	37 9 3 303 3 4 3 21
0.2782689040	2495 25 3 136 383
0.2779316953	350 3 21 3 234
0.2778771470	4 3 21 426 1557 3 136 3 36 760 350 3 21 19 95 788 756 26 6569 11000
0.2774524612	3 21 426
0.2769668417	785 3 303
0.2767456403	39 38 3
0.2766511693	3 539 1179 38 3
0.2765687141	225 4560
0.2765531164	3 136 904 38
0.2764001011	483 3 21 26 3
0.2762543430	3 249 1070
0.2762451089	3 295 92
0.2761408347	261 3 4 3 21
0.2757403918	372 3 20
0.2755073354	3 919 3
0.2752367507	9 26 3 1491 3 3614 530
0.2752152617	1831 11 3 12
